ticker,pct,valUSD,name
JPM,4.492477617301949,2412034.9,JPMorgan Chase &amp; Co
IBIT,3.1227866055794458,1676640.58,iShares Bitcoin Trust ETF
T,3.056569747400366,1641088.4,AT&amp;T Inc
FIX,2.617517247896507,1405358.8,Comfort Systems USA Inc
CVX,2.5574647918867264,1373116.32,Chevron Corp
ALL,2.469851496234583,1326076.28,Allstate Corp/The
NVDA,2.390836514425544,1283652.72,NVIDIA Corp
INTC,2.1893003470439774,1175446.89,Intel Corp
TSN,2.1676646867366314,1163830.59,Tyson Foods Inc
FIS,2.1565046733136155,1157838.72,Fidelity National Information
ACN,2.129453048268674,1143314.56,Accenture PLC
NFG,2.0396866539816902,1095118.51,National Fuel Gas Co
COP,1.9356821054936337,1039277.92,ConocoPhillips
UTHR,1.7293725634558788,928509.24,United Therapeutics Corp
ANET,1.6422308593767678,881722.4,Arista Networks Inc
SPG,1.5172553674711735,814622.4,Simon Property Group Inc
DOW,1.485695163085755,797677.56,Dow Inc
SHEL,1.3376983288092088,718217.28,Shell PLC
JNJ,1.3031702265572964,699678.96,Johnson &amp; Johnson
TXN,1.2474116751458615,669741.9,Texas Instruments Inc
ELV,1.212756064366738,651135.12,Elevance Health Inc
RTX,1.0976136292640686,589314.54,RTX Corp
MSTR,1.0808005515487695,580287.51,MicroStrategy Inc
ASML,1.0441040779491462,560584.98,ASML Holding NV
WMB,1.036690591370137,556604.64,Williams Cos Inc/The
COST,0.9987930679053076,536257.26,Costco Wholesale Corp
PM,0.9806337191757136,526507.41,Philip Morris International In
ORLY,0.9445489736023417,507133.32,O'Reilly Automotive Inc
PYPL,0.9444082225155562,507057.75,PayPal Holdings Inc
AER,0.9193116537201451,493583.27,AerCap Holdings NV
CHTR,0.8751557822766024,469875.75,Charter Communications Inc
TSLA,0.864501779906357,464155.56,Tesla Inc
HD,0.8266251353575376,443819.39,Home Depot Inc/The
LIN,0.8065579267862361,433045.2,Linde PLC
V,0.8035239837492061,431416.26,Visa Inc
FDX,0.7741494163271465,415644.9,FedEx Corp
SCHW,0.7680666672959272,412379.04,Charles Schwab Corp/The
BBWI,0.7493806148501487,402346.4,Bath &amp; Body Works Inc
WTW,0.7181917795158637,385600.95,Willis Towers Watson PLC
AMZN,0.7094371066184297,380900.52,Amazon.com Inc
BJ,0.6855708479710536,368086.6,BJ's Wholesale Club Holdings I
META,0.6838102394317315,367141.32,Meta Platforms Inc
WWD,0.6784251553745511,364250.04,Woodward Inc
MA,0.6676605748380697,358470.48,Mastercard Inc
EMR,0.6593855210005556,354027.56,Emerson Electric Co
SAP,0.6329702093245357,339845.04,SAP SE
EQH,0.6121897464369116,328687.9,Equitable Holdings Inc
D,0.6101951860117732,327617.01,Dominion Energy Inc
FCFS,0.6041712369251063,324382.72,FirstCash Holdings Inc
AVGO,0.5981143397542099,321130.74,Broadcom Inc
MSFT,0.5977934451565883,320958.45,Microsoft Corp
OSK,0.5955946773852125,319777.92,Oshkosh Corp
LMT,0.5873983338947614,315377.26,Lockheed Martin Corp
BSX,0.5817124518950659,312324.48,Boston Scientific Corp
NEE,0.5750100963527852,308725.95,NextEra Energy Inc
SPH,0.5724963381910806,307376.3,Suburban Propane Partners LP
AAPL,0.5668003613006827,304318.1,Apple Inc
INTU,0.5626375785299103,302083.08,Intuit Inc
HON,0.5521458207960269,296450.0,Honeywell International Inc
ET,0.5460261192497645,293164.3,Energy Transfer LP
SF,0.5293185163795716,284193.9,Stifel Financial Corp
LVS,0.5202659510801202,279333.53,Las Vegas Sands Corp
ROK,0.5182948957325951,278275.26,Rockwell Automation Inc
TMUS,0.494767281555238,265643.16,T-Mobile US Inc
CLF,0.49362383961797,265029.24,Cleveland-Cliffs Inc
BECN,0.49097059688713257,263604.7,Beacon Roofing Supply Inc
NGL,0.4889943823426987,262543.66,NGL Energy Partners LP
PANW,0.48531332328618043,260567.28,Palo Alto Networks Inc
WDAY,0.47236187651920675,253613.58,Workday Inc
X,0.45872390268343427,246291.28,United States Steel Corp
ARMK,0.45263254878228065,243020.8,Aramark
CAT,0.4422679643209357,237456.0,Caterpillar Inc
CDNS,0.438169010314807,235255.25,Cadence Design Systems Inc
EPAM,0.4279921498449547,229791.24,EPAM Systems Inc
MMC,0.42042379423238446,225727.75,Marsh &amp; McLennan Cos Inc
DAL,0.41796796062803093,224409.2,Delta Air Lines Inc
CLX,0.40919136580004967,219697.0,Clorox Co/The
UBER,0.3997829276654507,214645.56,Uber Technologies Inc
UNH,0.3892236906160423,208976.25,UnitedHealth Group Inc
ADSK,0.38277329758560935,205513.0,Autodesk Inc
PRI,0.378910325618593,203438.95,Primerica Inc
GEN,0.37488803318097147,201279.36,Gen Digital Inc
CB,0.36053956156729694,193575.59,Chubb Ltd
DLTR,0.34829118109964563,186999.37,Dollar Tree Inc
NUE,0.3355321518895836,180148.98,Nucor Corp
OXY,0.3304118072723355,177399.84,Occidental Petroleum Corp
OKE,0.32931328946121896,176810.04,ONEOK Inc
HSIC,0.32503409881795603,174512.52,Henry Schein Inc
HUM,0.32329278604757783,173577.6,Humana Inc
DFS,0.3217483795216744,172748.4,Discover Financial Services
FTNT,0.3176961190413591,170572.72,Fortinet Inc
NOW,0.31584309196390936,169577.82,ServiceNow Inc
DVN,0.30733317360285867,165008.8,Devon Energy Corp
GOLD,0.3055913393252117,164073.6,Barrick Gold Corp
WBD,0.3036106547184742,163010.16,Warner Bros Discovery Inc
LUV,0.29508080732965325,158430.44,Southwest Airlines Co
VVV,0.28313238666783486,152015.27,Valvoline Inc
C,0.28202679125807095,151421.67,Citigroup Inc
