ticker,pct,valUSD,name
FIX,5.2723055803479815,3116704.86,Comfort Systems USA Inc
JPM,4.873279822949708,2880822.19,JPMorgan Chase &amp; Co
IBIT,4.687416936830278,2770950.0,iShares Bitcoin Trust ETF
NVDA,3.4715480952596223,2052193.42,NVIDIA Corp
INTC,2.7278301870182577,1612547.2,Intel Corp
ANET,2.6053689984008215,1540154.7,Arista Networks Inc
T,2.5741714851385447,1521712.4,AT&amp;T Inc
ALL,2.1601293479217216,1276952.85,Allstate Corp/The
NFG,2.0069480742460835,1186400.28,National Fuel Gas Co
CVX,2.002508210168213,1183775.67,Chevron Corp
UTHR,1.9834853444796452,1172530.37,United Therapeutics Corp
FIS,1.6061502518115667,949470.06,Fidelity National Information
TSN,1.5559387369920665,919787.7,Tyson Foods Inc
FGXXX,1.5445151892195532,913034.71,First American Government Obli
COP,1.4706620549600122,869376.69,ConocoPhillips
SPG,1.4460660527676947,854836.85,Simon Property Group Inc
ACN,1.4199973022185417,839426.4,Accenture PLC
PYPL,1.29741993258188,766965.22,PayPal Holdings Inc
ASML,1.2871915369918456,760918.74,ASML Holding NV
TSLA,1.2533332280283551,740903.52,Tesla Inc
JNJ,1.2292401468758685,726660.98,Johnson &amp; Johnson
RTX,1.1701705905731161,691742.22,RTX Corp
SHEL,1.1012406523776563,650994.53,Shell PLC
TXN,1.0759994124718415,636073.26,Texas Instruments Inc
LHX,1.07512813940906,635558.21,L3Harris Technologies Inc
AMD,1.0676588907790887,631142.79,Advanced Micro Devices Inc
MSTR,1.020896436531776,603499.33,Strategy Inc
AVGO,0.995065613477585,588229.53,Broadcom Inc
NVT,0.9522825621341029,562938.48,nVent Electric PLC
WMB,0.9268669830343259,547914.15,Williams Cos Inc/The
AER,0.918225892857358,542806.0,AerCap Holdings NV
ORLY,0.9000177998523909,532042.35,O'Reilly Automotive Inc
PM,0.8456455734272472,499900.4,Philip Morris International In
COST,0.8251880548470875,487807.01,Costco Wholesale Corp
WWD,0.7934239307462929,469029.76,Woodward Inc
HD,0.7717950781075722,456243.94,Home Depot Inc/The
META,0.7354403320309267,434752.96,Meta Platforms Inc
MSFT,0.6965621335400631,411770.25,Microsoft Corp
LIN,0.6950477034663709,410875.0,Linde PLC
OSK,0.6930977637333969,409722.3,Oshkosh Corp
AMZN,0.6916041237692895,408839.34,Amazon.com Inc
BLK,0.6725265000785037,397561.67,Blackrock Inc
FCFS,0.6715772429594282,397000.52,FirstCash Holdings Inc
EMR,0.6655014222437843,393408.82,Emerson Electric Co
V,0.6618012563935862,391221.48,Visa Inc
NVO,0.6510715298941531,384878.64,Novo Nordisk A/S
FDX,0.6322609804508227,373758.85,FedEx Corp
WTW,0.6200196827292188,366522.45,Willis Towers Watson PLC
LVS,0.611106815578624,361253.64,Las Vegas Sands Corp
ROK,0.5924573260485204,350229.06,Rockwell Automation Inc
MA,0.5859889291952594,346405.29,Mastercard Inc
D,0.5616725700473228,332030.76,Dominion Energy Inc
LMT,0.553977353733192,327481.76,Lockheed Martin Corp
AAPL,0.5491925666818219,324653.25,Apple Inc
NGL,0.5450324302297387,322194.0,NGL Energy Partners LP
CAT,0.540797439233382,319690.5,Caterpillar Inc
SF,0.5374573195120693,317716.0,Stifel Financial Corp
SAP,0.5315754608765703,314238.96,SAP SE
INTU,0.5279399998019306,312089.87,Intuit Inc
NEE,0.5165505721685811,305357.05,NextEra Energy Inc
CDNS,0.5110131121018651,302083.6,Cadence Design Systems Inc
EQH,0.5033791327256484,297570.8,Equitable Holdings Inc
PANW,0.4898069296650016,289547.64,Palo Alto Networks Inc
BSX,0.4749819068192931,280783.88,Boston Scientific Corp
BJ,0.47260198905098705,279377.0,BJ's Wholesale Club Holdings I
ELV,0.4700750349665622,277883.2,Elevance Health Inc
WBD,0.4660599725419796,275509.71,Warner Bros Discovery Inc
SNOW,0.46357926757033296,274043.25,Snowflake Inc
HON,0.462914034812467,273650.0,Honeywell International Inc
DAL,0.4590715015397592,271378.5,Delta Air Lines Inc
UBER,0.4534340155023561,268045.92,Uber Technologies Inc
WTM,0.44393166670107215,262428.64,White Mountains Insurance Grou
B,0.43460768316867393,256916.8,Barrick Mining Corp
SPH,0.4285913231814192,253360.25,Suburban Propane Partners LP
ET,0.4251200176994644,251308.2,Energy Transfer LP
ARMK,0.4248287193373423,251136.0,Aramark
MKL,0.4203303418428299,248476.8,Markel Group Inc
WDAY,0.4117051191376198,243378.03,Workday Inc
ADSK,0.3922870383715687,231899.1,Autodesk Inc
TMUS,0.3749762356698562,221665.88,T-Mobile US Inc
DLTR,0.36972379802494,218560.92,Dollar Tree Inc
TRS,0.36140037869247194,213640.56,TriMas Corp
COF,0.34522205335142286,204076.8,Capital One Financial Corp
C,0.3404816038730564,201274.5,Citigroup Inc
GEN,0.33829037030516323,199979.16,Gen Digital Inc
EPAM,0.3229320447786035,190900.14,EPAM Systems Inc
NUE,0.3189032970825366,188518.56,Nucor Corp
PRI,0.3122700679853432,184597.35,Primerica Inc
NOW,0.3082407620519971,182215.44,ServiceNow Inc
HLI,0.29974154872538433,177191.16,Houlihan Lokey Inc
SCHW,0.29780551417554996,176046.68,Charles Schwab Corp/The
MMC,0.293185880777455,173315.8,Marsh &amp; McLennan Cos Inc
CLX,0.2892973352199056,171017.1,Clorox Co/The
CB,0.28456737383587805,168221.0,Chubb Ltd
HUM,0.2689077524250118,158963.87,Humana Inc
OXY,0.2668843621991032,157767.75,Occidental Petroleum Corp
HSIC,0.26586331238264993,157164.16,Henry Schein Inc
CHTR,0.259214080483449,153233.49,Charter Communications Inc
DCI,0.24687375485174845,145938.55,Donaldson Co Inc
VVV,0.24644800588671428,145686.87,Valvoline Inc
SSD,0.24390411860481645,144183.06,Simpson Manufacturing Co Inc
DVN,0.24298685017347457,143640.82,Devon Energy Corp
LUV,0.23659369693895452,139861.53,Southwest Airlines Co
AIT,0.23493094491177305,138878.6,Applied Industrial Technologie
FTNT,0.23425625595272095,138479.76,Fortinet Inc
CSCO,0.22233883735081433,131434.82,Cisco Systems Inc
ORCL,0.2212253738902104,130776.6,Oracle Corp
CNM,0.21909118202249578,129514.98,Core &amp; Main Inc
CRWD,0.21899871762950163,129460.32,Crowdstrike Holdings Inc
LPX,0.21670987711913198,128107.28,Louisiana-Pacific Corp
PLXS,0.21049503840465422,124433.4,Plexus Corp
ABBV,0.20719849502369153,122484.66,AbbVie Inc
QCOM,0.2068431516209775,122274.6,QUALCOMM Inc
DIS,0.2047318305654341,121026.5,Walt Disney Co/The
OKE,0.20453693808982382,120911.29,ONEOK Inc
UBSI,0.19701935964448763,116467.3,United Bankshares Inc/WV
IQV,0.19214209128384224,113584.12,IQVIA Holdings Inc
FBIN,0.19074744539726893,112759.68,Fortune Brands Innovations Inc
PWR,0.1892820217901893,111893.4,Quanta Services Inc
KO,0.18578461448635564,109825.92,Coca-Cola Co/The
PTC,0.18133333191868112,107194.56,PTC Inc
SBUX,0.18089323794719633,106934.4,Starbucks Corp
KLAC,0.1769852386662763,104624.2,KLA Corp
ARW,0.17582613507901704,103939.0,Arrow Electronics Inc
BAC,0.1730585807272018,102302.97,Bank of America Corp
ARLP,0.16835380768586877,99521.76,Alliance Resource Partners LP
GTES,0.16718908789325385,98833.24,Gates Industrial Corp PLC
NSIT,0.16556443133131615,97872.83,Insight Enterprises Inc
PAG,0.15680382762772835,92694.03,Penske Automotive Group Inc
ST,0.15498603788342438,91619.45,Sensata Technologies Holding P
ATR,0.15035850458201291,88883.9,AptarGroup Inc
DOV,0.15013801777295954,88753.56,Dover Corp
FCX,0.14887964944766702,88009.68,Freeport-McMoRan Inc
AA,0.14554808936463737,86040.24,Alcoa Corp
FMAO,0.14338052167413143,84758.89,Farmers &amp; Merchants Bancorp In
PLUS,0.13489758181002512,79744.23,ePlus Inc
ADBE,0.12829519109344423,75841.25,Adobe Inc
LBRDK,0.12812337242537952,75739.68,Liberty Broadband Corp
AMGN,0.12698240309155784,75065.2,Amgen Inc
PRGS,0.09333740843389536,55176.08,Progress Software Corp
GLIBK,0.014942134260398952,8832.99,GCI Liberty Inc
