ticker,pct,valUSD,name
NVDA,8.987164912209412,18770440.58,NVIDIA Corp
MSFT,7.55099704913783,15770884.68,Microsoft Corp
AMZN,5.2191202160963135,10900566.18,Amazon.com Inc
CRM,4.220735924291511,8815357.64,Salesforce Inc
GOOG,3.890970861875996,8126615.91,Alphabet Inc
AAPL,3.709854173975266,7748338.66,Apple Inc
PM,3.6243111607992873,7569674.97,Philip Morris International In
COST,3.2210033691468936,6727333.14,Costco Wholesale Corp
NFLX,3.163376698172475,6606975.05,Netflix Inc
AXP,3.057141781285658,6385094.6,American Express Co
META,2.727563146694624,5696742.24,Meta Platforms Inc
LLY,2.5751074828873524,5378325.92,Eli Lilly &amp; Co
AORT,2.2801000370911364,4762178.36,Artivion Inc
CRWD,2.2345778355210735,4667101.46,Crowdstrike Holdings Inc
SSNC,2.212687071193668,4621380.78,SS&amp;C Technologies Holdings Inc
VMC,2.2082471807793262,4612107.7,Vulcan Materials Co
AMAT,1.8254445681613223,3812592.64,Applied Materials Inc
DHI,1.8077489493756698,3775633.87,DR Horton Inc
DIS,1.5082990611957656,3150207.9,Walt Disney Co/The
ABT,1.4110451612349382,2947085.05,Abbott Laboratories
JNJ,1.2900623895545251,2694402.48,Johnson &amp; Johnson
KO,0.9459224859962294,1975637.7,Coca-Cola Co/The
APG,0.9096564352480894,1899893.04,API Group Corp
NOW,0.8367047095539222,1747527.3,ServiceNow Inc
ACN,0.8115555926799691,1695001.28,Accenture PLC
CVS,0.749777930500221,1565973.5,CVS Health Corp
PANW,0.6450319416951201,1347202.8,Palo Alto Networks Inc
TEM,0.5875876383763148,1227225.6,Tempus AI Inc
KKR,0.5806562885377176,1212748.9,KKR &amp; Co Inc
URI,0.5788155190536867,1208904.3,United Rentals Inc
VST,0.5759026255921205,1202820.48,Vistra Corp
PINS,0.5658889085452559,1181906.0,Pinterest Inc
PGR,0.5378127881653382,1123266.69,Progressive Corp/The
IBM,0.5307551756932722,1108526.28,IBM
MS,0.5209023093222023,1087947.75,Morgan Stanley
TSLA,0.51978839146019,1085621.24,Tesla Inc
ARMK,0.4649643334408457,971116.64,Aramark
WFC,0.45619295146020505,952796.88,Wells Fargo &amp; Co
TCMD,0.3976412753865108,830506.84,Tactile Systems Technology Inc
HD,0.3942878966943319,823503.03,Home Depot Inc/The
ABBV,0.3410771668834635,712368.0,AbbVie Inc
PG,0.3407448458920792,711673.92,Procter &amp; Gamble Co/The
TMUS,0.33674229982300063,703314.27,T-Mobile US Inc
WMT,0.33521541778066477,700125.25,Walmart Inc
SBUX,0.33011596059463777,689474.61,Starbucks Corp
V,0.32368228308210467,676037.34,Visa Inc
CSCO,0.32353249732405853,675724.5,Cisco Systems Inc
HCA,0.31848565475557306,665183.75,HCA Healthcare Inc
MU,0.311476922311761,650545.43,Micron Technology Inc
SG,0.2910278674512568,607835.88,Sweetgreen Inc
AMGN,0.28520943479626026,595683.6,Amgen Inc
BALL,0.268604196384238,561002.18,Ball Corp
LRCX,0.26447336717312736,552374.6,Lam Research Corp
MAR,0.24737143796171268,516655.8,Marriott International Inc/MD
C,0.24662817808650322,515103.44,Citigroup Inc
FWONK,0.24026133057047983,501805.75,Liberty Media Corp-Liberty For
MO,0.22854683847058765,477339.06,Altria Group Inc
BAC,0.22731305944418048,474762.21,Bank of America Corp
MMC,0.2256179963975891,471221.93,Marsh &amp; McLennan Cos Inc
JPM,0.22456066235122013,469013.6,JPMorgan Chase &amp; Co
BLK,0.22250571895947535,464721.68,Blackrock Inc
INTC,0.22053430588146508,460604.22,Intel Corp
BERY,0.21829589360906018,455929.11,Berry Global Group Inc
SYY,0.21797920522539932,455267.68,Sysco Corp
DPZ,0.21734189277552055,453936.6,Domino's Pizza Inc
DD,0.21632560569577125,451814.0,DuPont de Nemours Inc
ALL,0.21504283651860556,449134.83,Allstate Corp/The
INTU,0.2140133778297147,446984.72,Intuit Inc
SCHW,0.20883830957441696,436176.16,Charles Schwab Corp/The
FGXXX,0.20487868255453695,427906.15,First American Government Obli
CL,0.20439560385430466,426897.2,Colgate-Palmolive Co
MHK,0.1969711158640733,411390.54,Mohawk Industries Inc
KMX,0.19623792022820064,409859.2,CarMax Inc
TJX,0.19600359869007322,409369.8,TJX Cos Inc/The
MDT,0.19567489737753696,408683.28,Medtronic PLC
F,0.19561683887791836,408562.02,Ford Motor Co
DFS,0.19541654998165872,408143.7,Discover Financial Services
MA,0.1942028563425103,405608.8,Mastercard Inc
VZ,0.19387723846010385,404928.72,Verizon Communications Inc
OSK,0.19292727385575592,402944.64,Oshkosh Corp
IT,0.1921261565741972,401271.44,Gartner Inc
BK,0.19202795602767098,401066.34,Bank of New York Mellon Corp/T
CI,0.18855510399383102,393813.0,Cigna Group/The
DELL,0.1884026322042587,393494.55,Dell Technologies Inc
ST,0.1849257439412271,386232.78,Sensata Technologies Holding P
UNH,0.1825591730130997,381290.0,UnitedHealth Group Inc
ZBH,0.18142761161067048,378926.64,Zimmer Biomet Holdings Inc
BX,0.1760147362005768,367621.4,Blackstone Inc
PEP,0.17351714821954137,362404.98,PepsiCo Inc
VRTX,0.1710788252977406,357312.34,Vertex Pharmaceuticals Inc
GLW,0.1689967726181151,352963.8,Corning Inc
MRK,0.16696371966511814,348717.6,Merck &amp; Co Inc
LOW,0.16549346931777556,345646.86,Lowe's Cos Inc
PFE,0.16519785263598022,345029.44,Pfizer Inc
ELAN,0.16260904491762557,339622.5,Elanco Animal Health Inc
STX,0.1617178665790138,337761.2,Seagate Technology Holdings PL
TT,0.15486250126861603,323443.2,Trane Technologies PLC
MCD,0.15434666830515675,322365.84,McDonald's Corp
CMCSA,0.15328305727602348,320144.4,Comcast Corp
UPS,0.15203662852538796,317541.13,United Parcel Service Inc
PWR,0.14543117905736122,303745.1,Quanta Services Inc
TXN,0.14480395957442918,302435.1,Texas Instruments Inc
COF,0.1436231590486223,299968.9,Capital One Financial Corp
PENN,0.14340671565972596,299516.84,Penn Entertainment Inc
ANET,0.14185862306541,296283.52,Arista Networks Inc
MCHP,0.140229279214412,292880.5,Microchip Technology Inc
ROP,0.13493321984206316,281819.24,Roper Technologies Inc
TGT,0.13466076718972148,281250.2,Target Corp
BAX,0.13119475711497394,274011.15,Baxter International Inc
SYK,0.12993031136499283,271370.25,Stryker Corp
CTVA,0.12962130282904663,270724.86,Corteva Inc
QCOM,0.12414812816576178,259293.68,QUALCOMM Inc
BBWI,0.12268332648843125,256234.32,Bath &amp; Body Works Inc
AMD,0.11884604557120282,248219.84,Advanced Micro Devices Inc
AJG,0.1185191445222206,247537.08,Arthur J Gallagher &amp; Co
ISRG,0.11666897153388067,243672.84,Intuitive Surgical Inc
ECL,0.116042843700125,242365.12,Ecolab Inc
VRT,0.1156675079008425,241581.2,Vertiv Holdings Co
BSX,0.11563184736108009,241506.72,Boston Scientific Corp
CAT,0.11527144991894832,240754.0,Caterpillar Inc
NVS,0.11507843868386468,240350.88,Novartis AG
AFL,0.1145128925914643,239169.69,Aflac Inc
ITW,0.11411449809729779,238337.61,Illinois Tool Works Inc
BR,0.11190909384867405,233731.44,Broadridge Financial Solutions
RSG,0.11084306970030874,231504.96,Republic Services Inc
AMP,0.1107950084089372,231404.58,Ameriprise Financial Inc
FHN,0.10942086149259779,228534.56,First Horizon Corp
UNP,0.10881198937652525,227262.88,Union Pacific Corp
FITB,0.10765729267225232,224851.2,Fifth Third Bancorp
DE,0.10764170794387867,224818.65,Deere &amp; Co
LIN,0.10701379421037394,223507.2,Linde PLC
QSR,0.10676014856665021,222977.44,Restaurant Brands Internationa
ADP,0.10488690251962132,219065.01,Automatic Data Processing Inc
